,bill_id,bill_title_fr,bill_title_de,person_name,person_gender,canton_name,canton_abbrev,topic
354,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457566,Le DDPS prend-il à sa charge les dettes de militaires?,Übernimmt das VBS die Schulden von Militärangehörigen?,Heim Bea,f,Solothurn,SO,Staatspolitik
355,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457567,Grève des nettoyeurs à l'aéroport de Genève pour lutter contre le dumping salarial,Streik des Reinigungspersonals am Flughafen Genf gegen Lohndumping,Prelicz-Huber Katharina,f,Zürich,ZH,Wirtschaft
356,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457568,Décimation du cheptel apicole,Bienensterben,Aebi Andreas,m,Bern,BE,Landwirtschaft
357,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457569,Routes nationales. Possibilité de reconsidérer un projet général,Nationalstrassen. Möglichkeit zur Wiedererwägung eines generellen Projekts,Tschümperlin Andy,m,Schwyz,SZ,Verkehr
359,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457571,Rencontre en vue entre le Conseil fédéral et le dalaï-lama?,Wird die Schweizer Regierung den Dalai-Lama treffen?,Pedrina Fabio,m,Tessin,TI,Internationale Politik
360,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457572,Administration fédérale et télétravail,Von zu Hause aus für die Bundesverwaltung arbeiten,Teuscher Franziska,f,Bern,BE,Staatspolitik
361,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457573,Conflit autour des nuisances sonores provoquées par les avions,Fluglärmkonflikt. Verhandlungen mit Deutschland,Leutenegger Filippo,m,Zürich,ZH,Umwelt
362,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457574,Financement de congrès privés par la Confédération,Finanzierung von privaten Kongressen durch den Bund,Bänziger Marlies,f,Zürich,ZH,Finanzwesen
363,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457575,Assurance contre les tremblements de terre,Eidgenössische Erdbebenversicherung,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Finanzwesen
364,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457576,Implantation d'une antenne au sommet du Mont Tendre,Antennenbau auf dem Gipfel des Mont Tendre,van Singer Christian,m,Waadt,VD,Sicherheitspolitik
365,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457577,Accès gratuit aux contraceptifs pour tous,Kostenloser Zugang zur Schwangerschaftsverhütung für alle,Stump Doris,f,Aargau,AG,Gesundheit
366,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457578,Entretien de la NLFA,Unterhalt der Neat,Hany Urs,m,Zürich,ZH,Verkehr
367,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457579,La Poste. Distribution matinale du courrier,Post. Frühzustellung,Bischof Pirmin,m,Solothurn,SO,Medien und Kommunikation
368,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457580,Des normes écologiques et sociales intégrées aux accords bilatéraux de libre-échange,Ökologische und soziale Standards auch in bilateralen Freihandelsabkommen,Bänziger Marlies,f,Zürich,ZH,Wirtschaft
369,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457581,Rail 2030. Un projet concerté avec les CFF?,Wurde das Projekt Bahn 2030 mit den SBB abgesprochen?,Français Olivier,m,Waadt,VD,Verkehr
370,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457582,Armée. Quelle stratégie pour demain?,Zukünftige Strategie der Armee?,Français Olivier,m,Waadt,VD,Sicherheitspolitik
371,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457583,"Principe du ""Cassis de Dijon"". Discrimination des entreprises indigènes et tromperie des consommateurs",Cassis-de-Dijon-Prinzip. Diskriminierung einheimischer Unternehmen und Irreführung der Konsumenten,Bourgeois Jacques,m,Freiburg,FR,Landwirtschaft
373,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457585,Révision de la LETC. Résoudre les problèmes de sécurité grâce à RAPEX,THG-Revision. Schliessen der Sicherheitslücke mittels Rapex,Fässler-Osterwalder Hildegard,f,St. Gallen,SG,Wirtschaft
374,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457586,Agence des énergies renouvelables et de l'efficacité énergétique,Agentur für erneuerbare Energien und Energieeffizienz,Rutschmann Hans,m,Zürich,ZH,Energie
375,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457587,Des loups de Russie?,Wölfe aus Russland?,Kunz Josef,m,Luzern,LU,Umwelt
376,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457588,Délais de paiement non respectés par Pool Energie Suisse,Energiepool Schweiz hält Zahlungsfristen nicht ein,Parmelin Guy,m,Waadt,VD,Energie
377,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457589,D'obscurs enquêteurs au Kosovo,Dubiose Ermittler in Kosovo,Leuenberger Ueli,m,Genf,GE,Soziale Fragen
378,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457590,Conversion de voitures au gaz de pétrole liquéfié,Umrüstung von Autos auf Flüssiggas,Wobmann Walter,m,Solothurn,SO,Verkehr
379,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457591,Rencontre avec des criminels de guerre,Treffen mit Kriegsverbrechern,Sommaruga Carlo,m,Genf,GE,Internationale Politik
380,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457592,Restitution de la munition de poche des soldats,Rückgabe der Taschenmunition von Angehörigen der Armee,Galladé Chantal,f,Zürich,ZH,Sicherheitspolitik
381,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457593,Développement de voitures à hydrogène et pile à combustible,Entwicklung von Autos mit Wasserstoffantrieb und Brennstoffzelle,Parmelin Guy,m,Waadt,VD,Verkehr
383,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457595,Violation de la souveraineté aérienne,Verletzung der Lufthoheit,Chopard-Acklin Max,m,Aargau,AG,Verkehr
384,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457596,Agrocarburants produits en Afrique,Agrotreibstoffe aus Afrika,John-Calame Francine,f,Neuenburg,NE,Energie
385,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457597,Viande assaisonnée de poivre,Pfefferfleisch,Scherer Marcel,m,Zug,ZG,Landwirtschaft
386,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457598,Incident à la centrale nucléaire de Gösgen,Störfall im AKW Gösgen,Wyss Brigit,f,Solothurn,SO,Energie
387,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457599,Modification den la LAMaI. Pourquoi pas un arrêté urgent?,KVG-Änderung. Wieso keine Lösung auf dem Dringlichkeitsweg?,John-Calame Francine,f,Neuenburg,NE,Gesundheit
388,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457600,Situation actuelle au Sri Lanka,Gegenwärtige Lage in Sri Lanka,Glauser-Zufferey Alice,f,Waadt,VD,Internationale Politik
389,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457601,Pour une stratégie effective de lutte contre la pauvreté,Effiziente Strategie zur Bekämpfung von Armut,de Buman Dominique,m,Freiburg,FR,Soziale Fragen
390,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457602,Protection du capital (2),Kapitalschutz (2),Fässler-Osterwalder Hildegard,f,St. Gallen,SG,Finanzwesen
391,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457603,10 millions d'habitants en Suisse. La limite du supportable?,10 Millionen Einwohner in der Schweiz. Die Grenze des Erträglichen?,Baettig Dominique,m,Jura,JU,Soziale Fragen
392,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457604,Les conseillers nationaux Lumengo et Gross en mission d'observation électorale,Die Nationalräte Lumengo und Gross als Wahlbeobachter,Scherer Marcel,m,Zug,ZG,Internationale Politik
393,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457605,Lutte contre les abus dans l'AI (1),Betrugsbekämpfung in der IV (1),Schelbert Louis,m,Luzern,LU,Soziale Fragen
394,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457606,Renforcer la médecine de famille,Stärkung statt Behinderung der Hausarztmedizin,Humbel Ruth,f,Aargau,AG,Gesundheit
395,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457607,Déductions fiscales en faveur des économies d'énergie,Steuerabzüge für Energiesparmassnahmen,Grin Jean-Pierre,m,Waadt,VD,Energie
396,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457608,Rappel de l'ambassadeur de Suisse en Libye après les déclarations du président Kadhafi,Abzug des Schweizer Botschafters aus Libyen nach den Äusserungen von Präsident Ghaddafi,Graber Jean-Pierre,m,Bern,BE,Internationale Politik
397,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457609,Projets autoroutiers. Financement,Finanzierung von Autobahnprojekten,Reymond André,m,Genf,GE,Verkehr
398,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457610,Engagement ou esbroufe?,Grossartig oder Gross-artig?,Fehr Hans,m,Zürich,ZH,Parlament
399,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457611,Accidents cardiaques dans le sport,Herznotfall beim Sport,Heim Bea,f,Solothurn,SO,Gesundheit
400,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457612,Mise en oeuvre de la motion Germann 09.3156,Umsetzung der Motion Germann 09.3156,Flückiger-Bäni Sylvia,f,Aargau,AG,Soziale Fragen
401,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457613,Que penser des concessions provisoires?,Sind Übergangskonzessionen sinnvoll?,Malama Peter,m,Basel-Stadt,BS,Medien und Kommunikation
402,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457614,"Plan sectoriel ""Dépôts en couches géologiques profondes"". Consultation",Sachplan geologische Tiefenlager. Vernehmlassung,Rutschmann Hans,m,Zürich,ZH,Umwelt
404,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457616,Qui détient les quotes-parts sur la redevance?,Wer verfügt über vorenthaltene Gebührensplitting-Gelder?,Malama Peter,m,Basel-Stadt,BS,Medien und Kommunikation
405,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457617,Interdiction des tournois de poker ouverts au public,Verbot von öffentlichen Pokerturnieren,Grin Jean-Pierre,m,Waadt,VD,Soziale Fragen
406,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457618,Renvoi des requérants d'asile déboutés de nationalité algérienne,Rückschaffung abgewiesener algerischer Asylbewerber,Wobmann Walter,m,Solothurn,SO,Migration
407,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457619,Corps des gardes-frontière. Suppression d'une filière de formation?,Grenzwachtkorps. Ausbildungsgang streichen?,Fehr Hans,m,Zürich,ZH,Bildung
409,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457621,Nouvelle adjudication de toutes les concessions de radio et de télévision à leur expiration,Umfassende Neuausschreibung der Radio- und Fernsehkonzessionen nach deren Ablauf,Malama Peter,m,Basel-Stadt,BS,Medien und Kommunikation
410,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457622,Interdiction du forage pétrolier en eaux profondes,Verbot von Ölbohrungen in der Tiefsee,Lang Josef,m,Zug,ZG,Umwelt
411,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457623,Le chemin de fer du Rigi est-il menacé?,Ist die Rigibahn gefährdet?,Widmer Hans,m,Luzern,LU,Finanzwesen
412,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457624,Chevaux. Epreuves de productivité,Leistungsprüfung von Pferden,Schibli Ernst,m,Zürich,ZH,Landwirtschaft
413,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457625,Visite de la chancelière allemande Angela Merkel à Rheinfelden le 27 août 2010,Besuch der deutschen Bundeskanzlerin Angela Merkel in Rheinfelden vom 27. August 2010,Heer Alfred,m,Zürich,ZH,Internationale Politik
414,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457626,Assurance-maladie. Les primes servent-elles à financer des campagnes de marketing à caractère politique?,Krankenversicherung. Prämiengelder für Polit-PR?,Wehrli Reto,m,Schwyz,SZ,Gesundheit
416,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457628,Le Conseil fédéral occulte-t-il la pauvreté en Suisse?,Verdrängt der Bundesrat das Problem der Armut in der Schweiz?,Kiener Nellen Margret,f,Bern,BE,Soziale Fragen
417,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457629,Zones environnementales,Umweltzonen,Flückiger-Bäni Sylvia,f,Aargau,AG,Verkehr
418,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457630,Les moteurs hybrides réduisent la consommation d'essence,Hybridmotoren senken den Benzinverbrauch,Tschümperlin Andy,m,Schwyz,SZ,Verkehr
419,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457631,"Formulation non sexiste. Trop, c'est trop!",Stopp dem Gleichstellungswahn,Rickli Natalie,f,Zürich,ZH,Recht Allgemein
420,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457632,France et affaire HSBC,Frankreich und die HSBC-Kundenliste,Robbiani Meinrado,m,Tessin,TI,Finanzwesen
421,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457633,Aides financières de la Confédération pour les soins à la jeune forêt,Finanzhilfe des Bundes zur Pflege von Jungwald,John-Calame Francine,f,Neuenburg,NE,Finanzwesen
422,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457634,Replacement des agents de la police militaire,Weiterbeschäftigung von Polizistinnen und Polizisten der Militärpolizei,Robbiani Meinrado,m,Tessin,TI,Sicherheitspolitik
423,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457635,Participation de la Suisse au plan d'aide du FMI à la Grèce,Beteiligung der Schweiz am Griechenland-Hilfspaket des IWF,Joder Rudolf,m,Bern,BE,Finanzwesen
424,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457636,Forte augmentation des demandes d'asile,Massive Zunahme der Asylgesuche,Fehr Hans,m,Zürich,ZH,Migration
425,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457637,Salaires du personnel dans la distribution matinale des journaux,Löhne für Personal in der Zeitungs-Frühzustellung,Fehr Hans-Jürg,m,Schaffhausen,SH,Medien und Kommunikation
426,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457638,Rapport de la CdG concernant l'accord UBS/USA. Prise de position du Conseil fédéral,Bericht der GPK zum Abkommen UBS/USA. Stellungnahme des Bundesrates,John-Calame Francine,f,Neuenburg,NE,Finanzwesen
427,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457639,Travaux routiers publics. Comportement contre-productif de Swisscom,Kontraproduktives Verhalten der Swisscom bei öffentlichen Strassenbauten,Schibli Ernst,m,Zürich,ZH,Medien und Kommunikation
428,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457640,Blocus de Gaza. Et la tradition humanitaire de notre pays?,Blockade des Gaza-Streifens. Wie steht es mit der humanitären Tradition unseres Landes?,Baettig Dominique,m,Jura,JU,Internationale Politik
429,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457641,Libre circulation. Mesures d'accompagnement et inspecteurs,Personenfreizügigkeit. Flankierende Massnahmen und Inspektoren,Robbiani Meinrado,m,Tessin,TI,Wirtschaft
430,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457642,Brevets sur le vivant. Décision cruciale,Wichtiger Entscheid zu Patenten auf Leben,Graf Maya,f,Basel-Landschaft,BL,Landwirtschaft
431,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457643,Stratégie nationale de lutte contre la pauvreté,Nationale Armutsstrategie,Schmid-Federer Barbara,f,Zürich,ZH,Soziale Fragen
432,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457644,Importation de viande prétendument assaisonnée,Import von angeblich gewürztem Fleisch,Kunz Josef,m,Luzern,LU,Landwirtschaft
433,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457645,Révision des principes directeurs de l'OCDE,Revision der OECD-Leitsätze,Simoneschi-Cortesi Chiara,f,Tessin,TI,Wirtschaft
434,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457646,Entrée en vigueur de l'article 64a modifié de la LAMal,Inkrafttreten des geänderten Artikels 64a des KVG,Favre Charles,m,Waadt,VD,Gesundheit
435,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457647,Victimes de violence conjugale. Choisir entre les coups ou l'expulsion? (1),Opfer ehelicher Gewalt. Wahl zwischen Schlägen und Ausweisung? (1),Bernasconi Maria,f,Genf,GE,Migration
436,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457648,Un Conseil fédéral uni,Geeintes Auftreten des Bundesrates,Miesch Christian,m,Basel-Landschaft,BL,Staatspolitik
438,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457650,Halte au transfert des réserves des assurances-maladie,Stopp dem Transfer von Krankenkassenreserven,van Singer Christian,m,Waadt,VD,Gesundheit
439,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457651,Vers un stockage définitif de déchets radioactifs allemands à Benken?,Schweizerisch-deutsches Atommüll-Endlager in Benken?,Bänziger Marlies,f,Zürich,ZH,Umwelt
440,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457652,"La gauche, adversaire de la liberté d'expression",Linke gegen Meinungsäusserungsfreiheit,Brönnimann Andreas,m,Bern,BE,Sicherheitspolitik
441,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457653,Pression antidémocratique dans la procédure d'autorisation générale pour de nouvelles centrales nucléaires?,Demokratiefeindlicher Druck im Rahmenbewilligungsverfahren für neue Kernkraftwerke?,van Singer Christian,m,Waadt,VD,Energie
442,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457654,Pourquoi a-t-on repris une loi de l'UE dans le droit suisse?,EU-Gesetz gleich CH-Gesetz?,Brönnimann Andreas,m,Bern,BE,Verkehr
443,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457655,Licenciements à la DDC et politique du DFAE en matière de personnel,Personal- und Führungskrise bei der Deza und/oder beim EDA,Müller Walter,m,St. Gallen,SG,Internationale Politik
444,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457656,Balance commerciale de la Suisse avec l'Allemagne et litige fiscal entre les deux pays,Handelsbilanz zwischen der Schweiz und Deutschland und Steuerstreit,Graber Jean-Pierre,m,Bern,BE,Finanzwesen
445,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457657,Obligation d'équiper les tracteurs de filtres à particules. L'échéancier suisse est-il harmonisé avec celui de l'UE?,Partikelfilterpflicht für Traktoren. Ist der Schweizer Fahrplan auf denjenigen der EU abgestimmt?,von Siebenthal Erich,m,Bern,BE,Umwelt
446,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457658,Comment la Confédération exerce-t-elle la compétence qui lui est dévolue en matière d'aide sociale aux chômeurs?,Arbeitslosenfürsorge. Wie nutzt der Bund seine Kompetenz?,Donzé Walter,m,Bern,BE,Soziale Fragen
447,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457659,Importation de viande assaisonnée,Import von gewürztem Fleisch,Grin Jean-Pierre,m,Waadt,VD,Landwirtschaft
448,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457660,Télécabine à six places Oberdorf-Nesselboden-Weissenstein. Procédure d'octroi des concessions et procédure d'approbation des plans (1),Sechser-Kabinenbahn Oberdorf-Nesselboden-Weissenstein. Seilbahnrechtliches Konzessions- und Plangenehmigungsverfahren (1),Fluri Kurt,m,Solothurn,SO,Verkehr
450,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457662,Régularisation de la famille genevoise Selimi (3),Legalisierung des Aufenthalts der Genfer Familie Selimi (3),Rielle Jean-Charles,m,Genf,GE,Migration
451,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457663,Le vieux monopole du numéro 111,Das alte Monopol des Auskunftsdienstes 111,Zisyadis Josef,m,Waadt,VD,Medien und Kommunikation
452,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457664,Ambassade de Suisse à Jérusalem,Schweizer Botschaft in Jerusalem,Brönnimann Andreas,m,Bern,BE,Internationale Politik
453,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457665,Limitation de la validité de la carte journalière commune. Impact sur les régions périphériques,Nutzungseinschränkung bei der Tageskarte Gemeinde und die Randregionen,Weber-Gobet Marie-Thérèse,f,Freiburg,FR,Verkehr
454,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457666,Effacement des profils d'ADN,Löschung von DNA-Profilen,Rickli Natalie,f,Zürich,ZH,Recht Allgemein
455,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457667,Dépôts en couches géologiques profondes. Participation de l'Allemagne à la procédure de sélection,Mitsprache Deutschlands bei geologischen Tiefenlagern,Rutschmann Hans,m,Zürich,ZH,Umwelt
457,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457669,Déclarations contradictoires du Conseil fédéral,Widersprüchlicher Bundesrat,Fehr Hans,m,Zürich,ZH,Europapolitik
458,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457670,Comment se portent les Ouïgours?,Wie geht es den Uiguren?,Baettig Dominique,m,Jura,JU,Migration
459,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457671,Office fédéral de l'informatique et de la télécommunication. Licenciements (1),Stellenchaos beim Bundesamt für Informatik und Telekommunikation (1),Heim Bea,f,Solothurn,SO,Staatspolitik
