,bill_id,bill_title_fr,bill_title_de,person_name,person_gender,canton_name,canton_abbrev,topic
2987,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471307,Biberons au bisphénol A,Bisphenol A in Babyflaschen,Simoneschi-Cortesi Chiara,f,Tessin,TI,Gesundheit
2988,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471308,Salaires payés en euros,Lohnzahlungen in Euro,Robbiani Meinrado,m,Tessin,TI,Wirtschaft
2989,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471309,La frontière tessinoise sous haute pression et en état d'alerte,Die Tessiner Grenze unter enormem Druck und in Alarmbereitschaft,Baettig Dominique,m,Jura,JU,Migration
2990,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471310,Hold-up sur les fonds libyens gelés,Überfall auf die eingefrorenen libyschen Vermögen,Baettig Dominique,m,Jura,JU,Finanzwesen
2991,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471311,Turquie. Minorité araméenne spoliée,Türkei. Gravierende Diskriminierung der aramäischen Minderheit,Simoneschi-Cortesi Chiara,f,Tessin,TI,Internationale Politik
2992,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471312,Pratique du Conseil fédéral en matière d'hébergement des requérants d'asile,Vorgehen des Bundesrates bei der Unterbringung von Asylsuchenden,Flückiger-Bäni Sylvia,f,Aargau,AG,Migration
2993,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471313,Stop à la bureaucratie! De nouvelles charges pour les PME?,Bürokratiestopp. Neue administrative Belastungen für KMU?,Markwalder Christa,f,Bern,BE,Wirtschaft
2994,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471314,A quand des mesures contre les rayons laser dangereux?,Wann werden Massnahmen gegen gefährliche Laserstrahlen ergriffen?,Bugnon André,m,Waadt,VD,Gesundheit
2995,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471315,Interdiction des préparations d'ortie,Verbot von Brennnesselzubereitungen,Zisyadis Josef,m,Waadt,VD,Landwirtschaft
2996,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471316,Principe de l'apport de capital 2. Principe des versements supplémentaires,Kapitaleinlageprinzip 2. Unmittelbarkeitsprinzip,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Finanzwesen
2997,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471317,Utilisation thermique des combustibles exigeants issus de la biomasse,Thermische Nutzung von anspruchsvollen Biomasse-Brennstoffen,Wyss Brigit,f,Solothurn,SO,Energie
2998,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471318,Coût des négociations entre la Suisse et les Etats-Unis d'Amérique,Kostenintensive Verhandlungen Schweiz-USA,Kiener Nellen Margret,f,Bern,BE,Finanzwesen
2999,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471319,Listes noires établies par l'Italie. Que fait l'UE?,Italienische schwarze Listen. Wie reagiert die EU?,Cassis Ignazio,m,Tessin,TI,Finanzwesen
3000,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471320,Efficience de l'armée suisse,Effizienz der Schweizer Armee,Baettig Dominique,m,Jura,JU,Sicherheitspolitik
3001,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471321,Rapport intermédiaire sur l'asile pour noyer le poisson?,Asyl-Zwischenbericht zur Vernebelung?,Fehr Hans,m,Zürich,ZH,Migration
3002,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471322,"Le terrorisme, l'arme des justes?",Ist der Terrorismus die Waffe der Gerechten?,Perrin Yvan,m,Neuenburg,NE,Migration
3003,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471323,Application de l'accord sur la libre circulation des personnes,Vollzug des Personenfreizügigkeitsabkommens,Fehr Hans-Jürg,m,Schaffhausen,SH,Europapolitik
3004,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471324,Débauche d'énergie,Energieverschwendung,John-Calame Francine,f,Neuenburg,NE,Energie
3005,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471325,Le métier de base de Postfinance est-il transféré à Bombay?,Geht das Kerngeschäft von Postfinance nach Mumbai?,Fässler-Osterwalder Hildegard,f,St. Gallen,SG,Finanzwesen
3006,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471326,19 000 demandes d'asile en 2012!,19 000 Asylgesuche im Jahr 2012!,Baettig Dominique,m,Jura,JU,Migration
3007,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471327,Pas de oui de la Suisse lors de l'Assemblée générale de l'ONU pour un Etat palestinien proclamé unilatéralement!,Kein Ja der Schweiz an der Uno-Vollversammlung zum einseitig ausgerufenen Staate Palästina!,Brönnimann Andreas,m,Bern,BE,Internationale Politik
3008,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471328,Contradictions de la politique d'asile?,Widersprüche in der Asylpolitik?,Baettig Dominique,m,Jura,JU,Migration
3009,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471329,Agent pathogène ECEH. Avis du Conseil fédéral et mesures d’aide,Ehec-Krankheitserreger. Stellungnahme und Hilfsmassnahmen des Bundesrates,Schibli Ernst,m,Zürich,ZH,Landwirtschaft
3010,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471330,14 juin. Egalité salariale,14. Juni. Lohngleichheit,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Staatspolitik
3011,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471331,Conseil consultatif du DDPS et groupe de réflexion,VBS-Beirat und Think-Tank,Lang Josef,m,Zug,ZG,Sicherheitspolitik
3012,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471332,Rétribution à prix coûtant du courant vert,Kostendeckende Einspeisevergütung für grünen Strom,van Singer Christian,m,Waadt,VD,Energie
3013,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471333,14 juin 2011. Transparence sur les salaires. Expérience autrichienne,14. Juni 2011. Lohntransparenz. Erfahrungen aus Österreich,Schenker Silvia,f,Basel-Stadt,BS,Wirtschaft
3014,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471334,Pesticide dans le riz. Quelle information pour les consommateurs?,Pestizid im Reis. Information der Konsumentinnen und Konsumenten?,Thorens Goumaz Adèle,f,Waadt,VD,Gesundheit
3015,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471335,Droit des minorités en Turquie. Que fait la Suisse?,Minderheitenrechte in der Türkei. Was macht die Schweiz?,Aubert Josiane,f,Waadt,VD,Internationale Politik
3016,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471336,Du principe de la valeur nominale au principe de l'apport en capital. Dividendes exonérés?,Vom Nennwert- zum Kapitaleinlageprinzip. Steuerfreie Dividenden?,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Finanzwesen
3017,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471337,Trafic de transit nocturne international. Quels objectifs la Confédération vise-t-elle?,Nächtliche Transitzüge. Welche Ziele verfolgt der Bund?,Aubert Josiane,f,Waadt,VD,Verkehr
3018,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471338,Association suisse et soupçon de détournement de fonds grecs,Schweizerischer Verein und Verdacht auf Veruntreuung griechischer Vermögenswerte,Zisyadis Josef,m,Waadt,VD,Recht Allgemein
3019,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471339,Non-respect des contrats-types de travail,Verstösse gegen die Normalarbeitsverträge,Robbiani Meinrado,m,Tessin,TI,Wirtschaft
3020,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471340,Nouvel horaire CFF. Pourquoi supprimer l'arrêt horaire à Palézieux de l'Interregio reliant Genève à Lucerne?,Neuer SBB-Fahrplan. Warum wird der Interregio Genf-Luzern in Palézieux nicht mehr stündlich halten?,van Singer Christian,m,Waadt,VD,Verkehr
3021,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471341,Programme conjoncturel. Contient-il des mesures spécifiques en faveur des régions frontalières?,Sind im Rahmen des Konjunkturprogrammes gezielte Massnahmen für die Grenzregionen vorgesehen?,Hurter Thomas,m,Schaffhausen,SH,Wirtschaft
3022,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471342,Programmes immobiliers du DDPS,Immobilienprogramme des VBS,Voruz Eric,m,Waadt,VD,Sicherheitspolitik
3023,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471343,Proportion de femmes occupant des postes dirigeants dans les entreprises proches de la Confédération,Frauen in Führungspositionen von bundesnahen Unternehmen,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Staatspolitik
3024,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471344,L'honnêteté impose de mettre à jour l'étude de l'AFC du 2 février 2011 sur les allègements fiscaux,Aus Redlichkeit. Aktualisierung der Studie der ESTV vom 2. Februar 2011 über die Steuervergünstigungen,Fässler-Osterwalder Hildegard,f,St. Gallen,SG,Finanzwesen
3025,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471345,Centrales nucléaires souterraines,Unterirdische Kernkraftwerkanlagen,Killer Hans,m,Aargau,AG,Energie
3026,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471346,La faune en a sec des éclusées le long du Doubs,Der Schwall-und-Sunk-Betrieb bedroht das Leben der Tiere im Doubs,Baettig Dominique,m,Jura,JU,Umwelt
3027,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471347,Congé d'adoption. Quels coûts?,Kosten für Adoptionsurlaub,John-Calame Francine,f,Neuenburg,NE,Soziale Fragen
3028,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471348,Produits importés vendus à des prix surfaits. Que fait la COMCO?,Wie aktiv ist die Weko bei überteuerten Importprodukten?,Birrer-Heimo Prisca,f,Luzern,LU,Wirtschaft
3029,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471349,Tracasseries infligées aux paysans suisses qui cultivent des terres en Allemagne,Schikane gegenüber Grenzbauern,Fehr Hans-Jürg,m,Schaffhausen,SH,Landwirtschaft
3030,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471350,Comment le Conseil fédéral entend-il protéger la population des actes délictueux de certains requérants d'asile?,Wie will der Bundesrat die Schweizer Bevölkerung vor kriminellen Asylbewerbern schützen?,Eichenberger-Walther Corina,f,Aargau,AG,Migration
3031,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471351,EMS jurassiens. Que fait la CSS?,Pflegeheime im Kanton Jura. Was macht die CSS?,Rennwald Jean-Claude,m,Jura,JU,Gesundheit
3032,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471352,Transports Castor en Suisse,Castor-Transporte zurück in die Schweiz,Teuscher Franziska,f,Bern,BE,Energie
3033,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471353,Vols à main armée dans la zone frontière,Raubüberfälle in den grenznahen Regionen,Robbiani Meinrado,m,Tessin,TI,Recht Allgemein
3034,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471354,Décentraliser les postes de travail des fonctionnaires fédéraux?,Dezentralisierung der Arbeitsplätze von Bundesangestellten?,Baettig Dominique,m,Jura,JU,Staatspolitik
3035,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471355,Taxe sur les transactions financières,Besteuerung der Finanztransaktionen,Zisyadis Josef,m,Waadt,VD,Finanzwesen
3036,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471356,Renvoi en Syrie de la famille Abdulkader,Rückschaffung der Familie Abdulkader nach Syrien,von Siebenthal Erich,m,Bern,BE,Migration
3037,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471357,"Pourquoi Mohamed El-Ghanam, dissident égyptien, est-il emprisonné en Suisse?",Warum ist der ägyptische Dissident Mohamed El-Ghanam in der Schweiz inhaftiert?,Zisyadis Josef,m,Waadt,VD,Recht Allgemein
3038,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471358,Achat des avions Gripen. Commandes compensatoires,Kompensationsaufträge im Zusammenhang mit dem Kauf von Gripen-Flugzeugen,Grin Jean-Pierre,m,Waadt,VD,Sicherheitspolitik
3039,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471359,Plan d'action Stratégie énergétique 2050,Aktionsplan Energiestrategie 2050,Rutschmann Hans,m,Zürich,ZH,Energie
3040,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471360,Prix du diesel,Dieselpreise,Segmüller Pius,m,Luzern,LU,Finanzwesen
3041,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471361,Registre national des pédophiles,Pädophilenregister,Rickli Natalie,f,Zürich,ZH,Recht Allgemein
3042,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471362,"Mesure d'""économie"" absurde au détriment des personnes handicapées et des personnes âgées","Unsinnige ""Spar""-Massnahme gegen Behinderte und Betagte",Kiener Nellen Margret,f,Bern,BE,Verkehr
3043,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471363,Fonds spécial international en faveur des rebelles libyens,Internationaler Hilfsfonds für Libyen,Lustenberger Ruedi,m,Luzern,LU,Internationale Politik
3044,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471364,Développement du réseau de fibre optique. Comment la situation va-t-elle évoluer après la décision de la Comco?,Ausbau Glasfasernetz. Wie weiter nach Weko-Entscheid?,Graf-Litscher Edith,f,Thurgau,TG,Medien und Kommunikation
3045,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471365,Service national d'interprétariat communautaire par téléphone,Nationaler Telefon-Dolmetscherdienst,Rickli Natalie,f,Zürich,ZH,Gesundheit
3046,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471366,Transferts de fonds issus du trafic de drogue,Transfer von Drogengeldern,Geissbühler Andrea Martina,f,Bern,BE,Finanzwesen
3047,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471367,"Après avoir dilaté le bilan de la Confédération, où en est la société SIFEM AG aujourd'hui?","Wo steht die Sifem AG heute, nach Bilanzaufblähung des Bundes?",Bänziger Marlies,f,Zürich,ZH,Internationale Politik
3048,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471368,La protection des données vidée de sa substance par une circulaire?,Wird der Datenschutz mit einem Kreisschreiben ausgehöhlt?,Cassis Ignazio,m,Tessin,TI,Gesundheit
3049,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471369,Publication des valeurs d'émission de CO2,Publikation der CO2-Emissionswerte,Rutschmann Hans,m,Zürich,ZH,Umwelt
3050,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471370,Médias. Procédure de consultation sur des études scientifiques,Vernehmlassung über Medienstudien,Fehr Hans-Jürg,m,Schaffhausen,SH,Medien und Kommunikation
3051,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471371,Raccordement autoroutier dans la vallée du Rhin,Verbindung der Autobahnen im Rheintal,Büchel Roland Rino,m,St. Gallen,SG,Verkehr
3052,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471372,Vague d'arrestation en Turquie. Que fait la Suisse?,Verhaftungswelle in der Türkei. Was unternimmt die Schweiz?,Aubert Josiane,f,Waadt,VD,Internationale Politik
3053,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471373,En finir avec les magouilles à l'IFSN,Der Filz im Ensi muss ausgeräumt werden,Kiener Nellen Margret,f,Bern,BE,Energie
3054,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471374,14 juin 2011. Les paysannes passent à travers les mailles du filet social,14. Juni 2011. Bäuerinnen fallen durchs Netz,Fässler-Osterwalder Hildegard,f,St. Gallen,SG,Landwirtschaft
3055,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471375,Banques. Une bouffée d'oxygène à 200 milliards de francs,Eine Liquiditätsspritze von 200 Milliarden Franken,Robbiani Meinrado,m,Tessin,TI,Finanzwesen
3056,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471376,Respect des dispositions de l'ordonnance du 28 mai 1997 sur les AOP et les IGP,Einhaltung der Vorschriften der GUB/GGA-Verordnung vom 28. Mai 1997,Voruz Eric,m,Waadt,VD,Landwirtschaft
3057,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471377,A quand l'autorité parentale conjointe?,Wann kommt die gemeinsame elterliche Sorge?,von Graffenried Alec,m,Bern,BE,Soziale Fragen
3058,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471378,Commercialisation de l'huile de palme,Vermarktung von Palmöl,Lumengo Ricardo,m,Bern,BE,Landwirtschaft
3059,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471379,Suppression de l'enseignement de l'italien au gymnase. Violation du droit en vigueur?,Ist die Abschaffung des Italienischunterrichts auf Gymnasialstufe rechtswidrig?,Carobbio Guscetti Marina,f,Tessin,TI,Bildung
3060,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471380,Echec des accords de Dublin concernant la Grèce,Dublin-Abkommen mit Griechenland gescheitert,Hurter Thomas,m,Schaffhausen,SH,Migration
3061,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471381,Vols spéciaux,Ausschaffungsflüge,Leutenegger Filippo,m,Zürich,ZH,Migration
3062,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471382,CFF. Combien d'emplois supprimés?,SBB. Wie viele Stellen werden abgebaut?,Simoneschi-Cortesi Chiara,f,Tessin,TI,Verkehr
3063,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471383,Pratiques contestables de PayPal en Suisse,Fragwürdige Praktiken von PayPal in der Schweiz,Reimann Lukas,m,St. Gallen,SG,Finanzwesen
3064,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471384,Soutenir le Musée suisse des transports à Lucerne,Ein klares Bekenntnis zum Verkehrshaus in Luzern,Hurter Thomas,m,Schaffhausen,SH,Kultur
3065,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471385,Nouveau financement hospitalier (2),Neue Spitalfinanzierung (2),Heim Bea,f,Solothurn,SO,Gesundheit
3066,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471386,Contagion avec la bactérie tueuse EHEC,Ansteckung mit dem tödlichen Ehec-Bakterium,Lumengo Ricardo,m,Bern,BE,Landwirtschaft
3067,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471387,Evolution du cancer du col de l'utérus. Le vaccin se justifie-t-il encore?,Gebärmutterhalskrebs. Lässt sich angesichts der Entwicklung die Impfung noch rechtfertigen?,John-Calame Francine,f,Neuenburg,NE,Gesundheit
3068,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471388,Egalité des salaires,Lohngleichheit,Prelicz-Huber Katharina,f,Zürich,ZH,Wirtschaft
3069,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471389,Rapport Sport et corruption,Bericht zur Korruption im Sport,Büchel Roland Rino,m,St. Gallen,SG,Soziale Fragen
3070,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471390,Principe de l'apport de capital. Compenser les conséquences excessives de la rétroactivité,Kapitaleinlageprinzip. Mögliche Massnahmen,Bischof Pirmin,m,Solothurn,SO,Finanzwesen
3071,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471391,Non-respect de l'accord de Dublin,Dublin ausser Kraft,Fehr Hans,m,Zürich,ZH,Migration
3072,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471392,Ligne du Rhin supérieur,Hochrheinbahn,Fehr Hans-Jürg,m,Schaffhausen,SH,Verkehr
3073,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471393,Entreprises de la Confédération et la KBOB,Bundesbetriebe und KBOB,Hany Urs,m,Zürich,ZH,Staatspolitik
3074,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471394,Amélioration des relations entre la Suisse et l'Italie. Un rôle à jouer pour le Tessin,Verbesserung der Beziehungen zu Italien dank dem Kanton Tessin,Abate Fabio,m,Tessin,TI,Internationale Politik
3076,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471396,Importation de véhicules et taux de change,Autoimporte und Wechselkurs,Robbiani Meinrado,m,Tessin,TI,Europapolitik
3077,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471397,Mévente des concombres suisses,Rückgang des Absatzes von Schweizer Gurken,Bourgeois Jacques,m,Freiburg,FR,Landwirtschaft
3078,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471398,Réduire le trafic transfrontalier généré par le tourisme des achats en assouplissant les règles de parcage restrictives pour les centres commerciaux suisses,Reduktion des grenzüberschreitenden Einkaufsverkehrs durch Lockerung der sehr restriktiven Parkplatzvorschriften für inländische Einkaufszentren,Baumann J. Alexander,m,Thurgau,TG,Verkehr
3079,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471399,Cassis de Dijon. Des jus de fruits coupés faute de contrôles? (3),Cassis de Dijon. Gepanschte Fruchtsäfte wegen mangelnder Kontrolle? (3),Bänziger Marlies,f,Zürich,ZH,Gesundheit
3080,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471400,Franc fort et programmes de recherche,Frankenstärke und Forschungsprogramme,Rossini Stéphane,m,Wallis,VS,Wissenschaft und Forschung
3081,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471401,Taxe d'autorisation sur l'importation du sel,Gebühr für die Bewilligung zur Einfuhr von Salz,Bourgeois Jacques,m,Freiburg,FR,Wirtschaft
3082,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:471402,Voyages effectués par des étrangers admis à titre provisoire dans leur pays d'origine (2),Reisen in den Herkunftsstaat von vorläufig Aufgenommenen (2),Haller Vannini Ursula,f,Bern,BE,Migration
